STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR
9,4008,1,G,4,1995-06-19,1.619,1.373,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.619,1.373,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.619,1.373,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.465,1.446,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.465,1.446,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.465,1.446,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.445,1.431,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.445,1.431,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.445,1.431,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.46,1.503,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.46,1.503,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.46,1.503,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.622,1.376,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
9,4008,1,G,4,1995-06-19,1.622,1.376,JRCP,23.0,,0.0,0.0,4.0,0.0,,,,,10.4,1995,1740.0,866.0,094008,283,9.8,1022.0,1985-07-01,89.3525641025641,CT
