STATE_CODE,SHRP_ID,CONSTRUCTION_NO,GPS_SPS,EXPERIMENT_NO,VISIT_DATE,IRI_LEFT_WHEEL_PATH,IRI_RIGHT_WHEEL_PATH,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR
10,5004,1,G,5,1991-06-17,1.052,1.333,CRCP,,,,,,,,,,,9.0,1991,,,105004,57,13.8,1154.0,1977-06-01,DE
10,5004,1,G,5,1991-06-17,1.097,1.269,CRCP,,,,,,,,,,,9.0,1991,,,105004,57,13.8,1154.0,1977-06-01,DE
10,5004,1,G,5,1991-06-17,1.037,1.33,CRCP,,,,,,,,,,,9.0,1991,,,105004,57,13.8,1154.0,1977-06-01,DE
10,5004,1,G,5,1991-06-17,1.057,1.36,CRCP,,,,,,,,,,,9.0,1991,,,105004,57,13.8,1154.0,1977-06-01,DE
10,5004,1,G,5,1992-06-21,0.967,1.296,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1992,,,105004,76,12.1,1023.6,1977-06-01,DE
10,5004,1,G,5,1992-06-21,0.987,1.244,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1992,,,105004,76,12.1,1023.6,1977-06-01,DE
10,5004,1,G,5,1992-06-21,1.018,1.242,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1992,,,105004,76,12.1,1023.6,1977-06-01,DE
10,5004,1,G,5,1992-06-21,1.075,1.228,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1992,,,105004,76,12.1,1023.6,1977-06-01,DE
10,5004,1,G,5,1992-06-21,1.008,1.269,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1992,,,105004,76,12.1,1023.6,1977-06-01,DE
10,5004,1,G,5,1993-03-15,1.107,1.344,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-03-15,1.147,1.308,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-03-15,1.153,1.292,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-03-15,1.103,1.31,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-03-15,1.093,1.347,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-10-17,1.178,1.274,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-10-17,1.158,1.239,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-10-17,1.091,1.34,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-10-17,1.076,1.283,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1993-10-17,1.103,1.32,CRCP,,,,,,0.0,10,0,5,18.0,9.0,1993,,,105004,128,12.7,1339.5,1977-06-01,DE
10,5004,1,G,5,1994-06-12,1.114,1.485,CRCP,,,,,,,,,,,9.0,1994,,,105004,212,12.6,1390.5,1977-06-01,DE
10,5004,1,G,5,1994-06-12,1.155,1.527,CRCP,,,,,,,,,,,9.0,1994,,,105004,212,12.6,1390.5,1977-06-01,DE
10,5004,1,G,5,1994-06-12,1.16,1.493,CRCP,,,,,,,,,,,9.0,1994,,,105004,212,12.6,1390.5,1977-06-01,DE
10,5004,1,G,5,1994-06-12,1.151,1.582,CRCP,,,,,,,,,,,9.0,1994,,,105004,212,12.6,1390.5,1977-06-01,DE
10,5004,1,G,5,1994-06-12,1.165,1.506,CRCP,,,,,,,,,,,9.0,1994,,,105004,212,12.6,1390.5,1977-06-01,DE
10,5005,1,G,5,1990-03-27,1.067,1.13,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-03-27,1.073,1.07,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-03-27,1.063,1.073,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-03-27,1.063,1.114,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-03-27,1.079,1.083,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-11-14,1.069,1.038,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-11-14,1.144,1.013,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-11-14,1.115,1.008,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-11-14,1.085,0.997,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1990-11-14,1.109,0.998,CRCP,,,,,,,,,,,8.1,1990,,,105005,17,14.8,1182.4,1971-06-01,DE
10,5005,1,G,5,1991-06-18,1.116,1.032,CRCP,,,,,,,,,,,8.1,1991,,,105005,34,14.5,1117.5,1971-06-01,DE
10,5005,1,G,5,1991-06-18,1.077,1.044,CRCP,,,,,,,,,,,8.1,1991,,,105005,34,14.5,1117.5,1971-06-01,DE
10,5005,1,G,5,1991-06-19,1.158,1.023,CRCP,,,,,,,,,,,8.1,1991,,,105005,34,14.5,1117.5,1971-06-01,DE
