STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,AGE_SOURCE,AGE_YR
36,4018,7,1997-01-02,G,4,JRCP,13.0,,,0.7,1.0,0.0,,,,,9.4,,1997,,,364018,474.0,6.9,917.8,,NY,,1.5975000000000001,first_visit_proxy,0.0
36,4018,7,1997-02-07,G,4,JRCP,13.0,,,0.7,1.0,0.0,,,,,9.4,,1997,,,364018,474.0,6.9,917.8,,NY,,1.7832999999999999,first_visit_proxy,0.09856262833675565
36,4018,7,1997-04-10,G,4,JRCP,38.0,,1.5,1.9,4.0,0.0,,,,,9.4,,1997,,,364018,474.0,6.9,917.8,,NY,,1.9091999999999998,first_visit_proxy,0.2683093771389459
36,4018,7,1997-08-28,G,4,JRCP,13.0,,1.1,3.5,4.0,0.0,,,,,9.4,,1997,,,364018,474.0,6.9,917.8,,NY,,1.8928,first_visit_proxy,0.6516084873374401
36,4018,7,1997-10-15,G,4,JRCP,13.0,,1.1,3.5,4.0,0.0,,,,,9.4,,1997,,,364018,474.0,6.9,917.8,,NY,,2.0972999999999997,first_visit_proxy,0.783025325119781
36,4018,7,1998-06-05,G,4,JRCP,13.0,,1.1,3.5,4.0,0.0,,,,,9.4,,1998,980.0,660.0,364018,278.0,9.0,1085.6,,NY,,1.8783,first_visit_proxy,1.4209445585215605
36,4018,7,1999-08-25,G,4,JRCP,,,,,,,,,,,9.4,,1999,,,364018,475.0,8.0,1045.4,,NY,,2.1084,first_visit_proxy,2.642026009582478
36,4018,8,2002-02-23,G,4,JRCP,13.0,,1.3,5.9,2.0,0.0,,,,,9.4,,2002,,,364018,367.0,8.1,1262.4,,NY,,2.1685000000000003,first_visit_proxy,0.0
36,4018,8,2002-07-25,G,4,JRCP,13.0,,1.3,5.9,2.0,0.0,,,,,9.4,,2002,,,364018,367.0,8.1,1262.4,,NY,,2.4321,first_visit_proxy,0.4161533196440794
36,4018,9,2009-04-29,G,4,JRCP,25.0,,0.0,17.4,2.0,0.0,,,,,9.4,,2009,,,364018,676.0,6.9,1165.0,,NY,,2.5792,first_visit_proxy,0.0
36,4018,9,2010-04-13,G,4,JRCP,25.0,,,29.5,2.0,0.0,,,,,9.4,,2010,,,364018,549.0,7.9,1237.5,,NY,,3.0878,first_visit_proxy,0.9555099247091033
31,4019,1,1989-11-19,G,4,JRCP,,,,,,,,,,,9.0,,1989,,,314019,812.0,9.0,490.1,1976-11-01,NE,,1.7075,construction_date,13.048596851471595
5,4019,1,1990-11-16,G,4,JRCP,0.0,,,0.7,0.0,0.0,,,,,9.5,,1990,,,54019,17.0,18.0,1798.5,1973-03-01,AR,,1.7050999999999998,construction_date,17.711156741957563
5,4019,1,1991-08-14,G,4,JRCP,0.0,,,0.7,0.0,0.0,,,,,9.5,,1991,,,54019,6.0,17.6,1637.9,1973-03-01,AR,,1.7478000000000002,construction_date,18.45311430527036
31,4019,1,1991-08-18,G,4,JRCP,100.0,,0.5,0.6,19.0,0.0,,,,,9.0,,1991,670.0,236.0,314019,528.0,10.1,675.1,1976-11-01,NE,,1.9547,construction_date,14.792607802874743
31,4019,1,1992-05-05,G,4,JRCP,100.0,,0.5,0.6,19.0,0.0,,,,,9.0,,1992,720.0,421.0,314019,272.0,9.5,775.4,1976-11-01,NE,,1.8821,construction_date,15.507186858316222
5,4019,1,1993-02-22,G,4,JRCP,,,,,,,,,,,9.5,,1993,800.0,,54019,5.0,16.6,1206.3,1973-03-01,AR,,1.6210999999999998,construction_date,19.980835044490075
5,4019,1,1994-09-21,G,4,JRCP,0.0,,0.3,4.1,0.0,0.0,,,,,9.5,,1994,,,54019,26.0,17.1,1396.3,1973-03-01,AR,,1.6684,construction_date,21.557837097878167
5,4019,1,1997-02-04,G,4,JRCP,0.0,,0.5,4.2,0.0,0.0,,,,,9.5,,1997,,889.0,54019,31.0,16.7,1396.9,1973-03-01,AR,,1.6105,construction_date,23.9315537303217
5,4019,1,1999-07-26,G,4,JRCP,0.0,,-0.2,4.0,0.0,0.0,,,,,9.5,,1999,,,54019,14.0,18.0,1026.6,1973-03-01,AR,,1.7832999999999999,construction_date,26.401095140314855
5,4019,1,2001-05-14,G,4,JRCP,0.0,,-0.2,4.0,0.0,0.0,,,,,9.5,,2001,,,54019,28.0,17.2,1445.1,1973-03-01,AR,,1.7543,construction_date,28.202600958247775
5,4019,1,2003-04-09,G,4,JRCP,0.0,,0.6,5.7,0.0,0.0,,,,,9.5,,2003,,,54019,24.0,16.7,1050.1,1973-03-01,AR,,1.6080999999999999,construction_date,30.105407255304584
5,4019,1,2005-03-31,G,4,JRCP,,,,,,,,,,,9.5,,2005,,,54019,11.0,18.0,964.8,1973-03-01,AR,,1.7411,construction_date,32.082135523613964
31,4019,2,1993-11-29,G,4,JRCP,,,,,,,,,,,9.0,,1993,750.0,650.0,314019,735.0,8.0,834.3,,NE,,1.8344999999999998,first_visit_proxy,0.0
31,4019,2,1994-09-17,G,4,JRCP,,,,,,,,,,,9.0,,1994,700.0,451.0,314019,760.0,9.2,670.8,,NE,,2.1534999999999997,first_visit_proxy,0.7994524298425736
31,4019,2,1997-03-08,G,4,JRCP,,,,,,,,,,,9.0,,1997,,,314019,613.0,8.8,447.2,,NE,,2.1385,first_visit_proxy,3.271731690622861
5,4019,2,2006-03-01,G,4,JRCP,0.0,,0.2,0.0,0.0,0.0,,,,,9.5,,2006,,,54019,16.0,18.0,1177.7,,AR,,1.7144,first_visit_proxy,12.251882272416154
5,4019,2,2011-03-09,G,4,JRCP,,,,,,,,,,,9.5,,2011,,,54019,43.0,17.8,1306.6,,AR,,1.7515999999999998,first_visit_proxy,17.27310061601643
5,4019,2,2016-05-06,G,4,JRCP,,,,,,,,,,,9.5,,2016,1230.0,580.0,54019,7.0,18.1,1391.4,,AR,,1.8115999999999999,first_visit_proxy,22.43394934976044
31,4019,3,1997-08-12,G,4,JRCP,100.0,,1.7,1.5,19.0,0.0,,,,,9.0,,1997,,,314019,613.0,8.8,447.2,,NE,,2.2495000000000003,first_visit_proxy,0.0
31,4019,3,1998-06-22,G,4,JRCP,100.0,,1.7,1.5,19.0,0.0,,,,,9.0,,1998,,,314019,426.0,10.7,789.5,,NE,,2.3560000000000003,first_visit_proxy,0.8596851471594799
31,4019,3,1999-05-18,G,4,JRCP,100.0,,2.1,1.8,19.0,0.0,,,,,9.0,,1999,900.0,240.0,314019,400.0,10.2,745.5,,NE,,2.1168,first_visit_proxy,1.7631759069130732
31,4019,3,2000-03-22,G,4,JRCP,100.0,,2.1,1.8,19.0,0.0,,,,,9.0,,2000,880.0,,314019,716.0,9.5,603.6,,NE,,2.1663,first_visit_proxy,2.6091718001368926
31,4019,4,2001-05-18,G,4,JRCP,100.0,,2.5,0.0,21.0,3.0,,,,,9.0,,2001,,,314019,598.0,9.6,776.7,,NE,,2.2918,first_visit_proxy,0.0
31,4019,4,2002-04-26,G,4,JRCP,100.0,,2.5,0.0,21.0,3.0,,,,,9.0,,2002,1000.0,,314019,431.0,9.8,635.4,,NE,,2.2477,first_visit_proxy,0.9390828199863107
31,4019,5,2004-04-14,G,4,JRCP,,,,,,,,,,,9.0,,2004,1080.0,,314019,553.0,9.7,656.2,,NE,,1.1278000000000001,first_visit_proxy,0.0
31,4019,6,2009-10-28,G,4,JRCP,100.0,,0.4,4.3,18.0,3.0,,,,,9.0,,2009,,,314019,667.0,8.8,829.0,,NE,,1.3332000000000002,first_visit_proxy,0.0
9,4020,1,1989-10-27,G,4,JRCP,,,,,,,,,,,9.1,,1989,,,94020,438.0,9.6,1452.5,1964-09-01,CT,,1.6396000000000002,construction_date,25.152635181382614
9,4020,1,1990-08-30,G,4,JRCP,,,,,,,,,,,9.1,,1990,,,94020,110.0,11.5,1340.9,1964-09-01,CT,,1.6586000000000003,construction_date,25.99315537303217
18,4021,1,1989-10-03,G,4,JRCP,,,,,,,,,,,11.2,,1989,,,184021,440.0,10.3,1182.5,1975-01-01,IN,,2.1954000000000002,construction_date,14.754277891854894
5,4021,1,1990-11-19,G,4,JRCP,9.0,,,0.0,5.0,0.0,,,,,9.7,,1990,,,54021,29.0,17.2,1731.6,1970-10-01,AR,,1.8329999999999997,construction_date,20.134154688569474
18,4021,1,1991-03-26,G,4,JRCP,,,,,,,,,,,11.2,,1991,,174.0,184021,240.0,12.2,899.2,1975-01-01,IN,,2.0654,construction_date,16.229979466119097
5,4021,1,1991-08-14,G,4,JRCP,9.0,,,0.0,3.0,0.0,,,,,9.7,,1991,,,54021,18.0,16.9,1629.9,1970-10-01,AR,,1.9103999999999999,construction_date,20.867898699520875
18,4021,1,1991-09-11,G,4,JRCP,,,,,,,,,,,11.2,,1991,,174.0,184021,240.0,12.2,899.2,1975-01-01,IN,,2.4682,construction_date,16.692676249144423
18,4021,1,1992-10-03,G,4,JRCP,,,,,,,,,,,11.2,,1992,760.0,272.0,184021,166.0,10.8,1189.4,1975-01-01,IN,,1.9977,construction_date,17.754962354551676
5,4021,1,1993-02-22,G,4,JRCP,,,,,,,,,,,9.7,,1993,830.0,311.0,54021,20.0,15.1,1265.2,1970-10-01,AR,,1.8554,construction_date,22.39561943874059
18,4021,1,1994-02-05,G,4,JRCP,,,,,,,,,,,11.2,,1994,,474.0,184021,369.0,10.9,852.4,1975-01-01,IN,,2.1497,construction_date,19.096509240246405
5,4021,1,1994-09-26,G,4,JRCP,9.0,,,0.0,4.0,0.0,,,,,9.7,,1994,890.0,377.0,54021,57.0,15.0,1542.1,1970-10-01,AR,,1.8763999999999998,construction_date,23.98631074606434
5,4021,1,1997-02-09,G,4,JRCP,,,,,,,,,,,9.7,,1997,,,54021,66.0,13.7,1377.3,1970-10-01,AR,,1.9038,construction_date,26.360027378507873
5,4021,1,1999-07-21,G,4,JRCP,,,,,,,,,,,9.7,,1999,,,54021,20.0,17.1,1072.1,1970-10-01,AR,,2.183,construction_date,28.802190280629706
5,4021,1,2001-05-14,G,4,JRCP,6.0,,0.0,3.0,3.0,0.0,,,,,9.7,,2001,,803.0,54021,26.0,16.9,1187.7,1970-10-01,AR,,2.3674,construction_date,30.61738535249829
5,4021,1,2003-04-10,G,4,JRCP,6.0,,0.0,3.0,3.0,0.0,,,,,9.7,,2003,1580.0,760.0,54021,32.0,16.2,1252.7,1970-10-01,AR,,2.6029999999999998,construction_date,32.52292950034223
5,4021,1,2005-04-04,G,4,JRCP,,,,,,,,,,,9.7,,2005,1640.0,792.0,54021,21.0,16.6,1038.6,1970-10-01,AR,,2.702,construction_date,34.507871321013006
5,4021,1,2011-03-10,G,4,JRCP,6.0,,0.0,2.5,3.0,0.0,,,,,9.7,,2011,,,54021,71.0,16.4,1878.8,1970-10-01,AR,,3.0475000000000003,construction_date,40.43805612594114
5,4021,1,2013-05-01,G,4,JRCP,6.0,,6.3,2.5,3.0,0.0,,,,,9.7,,2013,,,54021,25.0,15.5,1318.2,1970-10-01,AR,,3.0211,construction_date,42.58179329226557
5,4021,1,2016-05-05,G,4,JRCP,,,,,,,,,,,9.7,,2016,,,54021,26.0,17.3,1195.2,1970-10-01,AR,,3.07,construction_date,45.59342915811088
18,4021,2,1995-03-18,G,4,JRCP,100.0,,0.5,1.6,13.0,0.0,,,,,11.2,,1995,570.0,185.0,184021,419.0,10.9,878.2,,IN,,1.9954999999999998,first_visit_proxy,0.0
18,4021,2,1998-03-15,G,4,JRCP,,,,,,,,,,,11.2,,1998,,564.0,184021,129.0,12.8,1179.3,,IN,,2.4265999999999996,first_visit_proxy,2.9924709103353866
18,4021,3,1999-01-16,G,4,JRCP,100.0,,2.5,2.2,14.0,0.0,,,,,11.2,,1999,,306.0,184021,271.0,11.9,808.5,,IN,,2.5168,first_visit_proxy,0.0
18,4021,3,1999-10-28,G,4,JRCP,100.0,,2.5,2.2,14.0,0.0,,,,,11.2,,1999,,306.0,184021,271.0,11.9,808.5,,IN,,2.368,first_visit_proxy,0.7802874743326489
5,4023,1,1990-11-29,G,4,JRCP,0.0,,,0.0,0.0,36.7,,,,,10.5,3.0,1990,,,54023,27.0,17.4,1780.5,1975-07-01,AR,,2.5741,construction_date,15.41409993155373
5,4023,1,1991-08-13,G,4,JRCP,0.0,,,0.0,0.0,36.7,,,,,10.5,3.0,1991,,,54023,16.0,17.2,1594.6,1975-07-01,AR,,2.6584,construction_date,16.11772758384668
5,4023,1,1993-09-13,G,4,JRCP,,,,,,,,,,,10.5,3.0,1993,,345.0,54023,13.0,16.0,1239.4,1975-07-01,AR,,2.5688,construction_date,18.203969883641342
5,4023,1,1994-09-26,G,4,JRCP,0.0,,0.6,1.0,0.0,36.2,,,,,10.5,3.0,1994,,431.0,54023,45.0,16.5,1380.3,1975-07-01,AR,,2.4933,construction_date,19.238877481177276
5,4023,1,1998-03-20,G,4,JRCP,0.0,,0.8,0.6,0.0,37.6,,,,,10.5,3.0,1998,,,54023,21.0,17.9,1032.7,1975-07-01,AR,,2.6109,construction_date,22.718685831622178
28,4024,1,1990-11-15,G,4,JRCP,0.0,,,0.0,0.0,0.0,,,,,8.4,21.0,1990,,,284024,15.0,18.3,1478.5,1973-04-01,MS,,1.5082,construction_date,17.623545516769337
28,4024,1,1991-07-15,G,4,JRCP,0.0,,,0.0,0.0,0.0,,,,,8.4,21.0,1991,,,284024,6.0,17.9,1653.7,1973-04-01,MS,,1.5381,construction_date,18.286105407255306
28,4024,1,1992-08-17,G,4,JRCP,0.0,,,0.0,0.0,0.0,,,,,8.4,21.0,1992,110.0,82.0,284024,7.0,17.0,1140.7,1973-04-01,MS,,1.4656,construction_date,19.378507871321013
28,4024,1,1994-07-29,G,4,JRCP,,,,,,,,,,,8.4,21.0,1994,,60.0,284024,21.0,17.4,1461.2,1973-04-01,MS,,1.4625,construction_date,21.32511978097194
28,4024,1,1995-08-07,G,4,JRCP,,,,,,,,,,,8.4,21.0,1995,100.0,28.0,284024,19.0,17.6,1501.4,1973-04-01,MS,,1.7007999999999999,construction_date,22.349075975359344
28,4024,1,1998-07-29,G,4,JRCP,,,,,,,,,,,8.4,21.0,1998,,11.0,284024,13.0,18.8,1328.1,1973-04-01,MS,,1.4628999999999999,construction_date,25.32511978097194
28,4024,1,2001-03-24,G,4,JRCP,,,,,,,,,,,8.4,21.0,2001,,,284024,23.0,17.8,1784.8,1973-04-01,MS,,1.5204,construction_date,27.978097193702943
28,4024,1,2003-05-01,G,4,JRCP,0.0,,1.9,0.0,0.0,0.0,,,,,8.4,21.0,2003,,,284024,14.0,17.7,1139.5,1973-04-01,MS,,1.5736,construction_date,30.080766598220396
28,4024,1,2005-04-13,G,4,JRCP,,,,,,,,,,,8.4,21.0,2005,,,284024,5.0,18.1,861.1,1973-04-01,MS,,1.5375999999999999,construction_date,32.03285420944559
28,4024,1,2011-03-15,G,4,JRCP,0.0,,0.9,0.0,0.0,0.0,,,,,8.4,21.0,2011,150.0,,284024,24.0,18.4,1074.6,1973-04-01,MS,,1.6102,construction_date,37.95208761122519
28,4024,1,2016-07-21,G,4,JRCP,,,,,,,,,,,8.4,21.0,2016,,,284024,8.0,18.9,1476.2,1973-04-01,MS,,1.4797,construction_date,43.304585900068446
21,4025,1,1989-12-06,G,4,JRCP,,,,,,,,,,,9.8,33.0,1989,,,214025,250.0,12.4,1351.3,1973-01-01,KY,,2.5235,construction_date,16.928131416837783
21,4025,1,1991-01-12,G,4,JRCP,,,,,,,,,,,9.8,33.0,1991,,,214025,84.0,14.1,1083.5,1973-01-01,KY,,2.6404,construction_date,18.028747433264886
21,4025,1,1991-11-05,G,4,JRCP,,,,,,,,,,,9.8,33.0,1991,,,214025,84.0,14.1,1083.5,1973-01-01,KY,,2.6855,construction_date,18.84188911704312
21,4025,1,1993-02-04,G,4,JRCP,,,,,,,,,,,9.8,33.0,1993,1680.0,908.0,214025,129.0,12.8,1150.8,1973-01-01,KY,,2.791,construction_date,20.093086926762492
21,4025,2,1995-05-31,G,4,JRCP,100.0,,,11.1,33.0,0.6,,,,,9.8,,1995,,1044.0,214025,215.0,12.9,1249.3,,KY,,3.4936999999999996,first_visit_proxy,0.0
39,4031,1,1989-09-27,G,4,JRCP,,,,,,,,,,,9.2,16.0,1989,,,394031,388.0,10.4,1125.9,1969-01-01,OH,,1.9358,construction_date,20.736481861738536
39,4031,1,1990-08-16,G,4,JRCP,,,,,,,,,,,9.2,16.0,1990,,,394031,68.0,12.3,1319.2,1969-01-01,OH,,1.9806000000000001,construction_date,21.620807665982205
39,4031,1,1991-11-04,G,4,JRCP,,,,,,,,,,,9.2,16.0,1991,,,394031,168.0,12.6,757.2,1969-01-01,OH,,1.9889,construction_date,22.83915126625599
39,4031,1,1994-04-08,G,4,JRCP,13.0,,,2.4,5.0,0.0,,,,,9.2,16.0,1994,1530.0,1021.0,394031,319.0,11.1,847.7,1969-01-01,OH,,2.025,construction_date,25.26488706365503
39,4031,2,1998-03-09,G,4,JRCP,17.0,,1.5,16.5,2.0,0.0,,,,,9.2,,1998,2400.0,846.0,394031,85.0,13.0,942.8,,OH,,2.8766000000000003,first_visit_proxy,0.0
27,4033,1,1990-06-21,G,4,JRCP,,,,,,,,,,,9.3,,1990,,,274033,573.0,8.7,852.3,1981-01-01,MN,,1.2527,construction_date,9.467488021902806
27,4033,1,1991-08-06,G,4,JRCP,,,,,,,,,,,9.3,,1991,,172.0,274033,850.0,7.8,964.7,1981-01-01,MN,,1.4022999999999999,construction_date,10.5927446954141
27,4033,1,1992-08-04,G,4,JRCP,,,,,,,,,,,9.3,,1992,540.0,185.0,274033,538.0,7.5,847.4,1981-01-01,MN,,1.2888,construction_date,11.589322381930184
27,4033,1,1993-11-23,G,4,JRCP,6.0,,0.5,0.8,2.0,0.0,,,,,9.3,,1993,610.0,222.0,274033,903.0,6.5,905.4,1981-01-01,MN,,1.4981,construction_date,12.892539356605065
27,4033,1,1994-08-01,G,4,JRCP,6.0,,0.5,0.8,2.0,0.0,,,,,9.3,,1994,660.0,259.0,274033,982.0,7.6,880.1,1981-01-01,MN,,1.2965,construction_date,13.579739904175222
27,4033,1,1997-08-02,G,4,JRCP,,,,,,,,,,,9.3,,1997,,310.0,274033,837.0,7.3,860.1,1981-01-01,MN,,1.3487,construction_date,16.583162217659137
27,4033,1,1998-10-04,G,4,JRCP,6.0,,0.0,0.6,2.0,0.0,,,,,9.3,,1998,940.0,214.0,274033,539.0,9.6,922.6,1981-01-01,MN,,1.5417999999999998,construction_date,17.754962354551676
27,4033,1,1999-06-05,G,4,JRCP,6.0,,0.0,0.6,2.0,0.0,,,,,9.3,,1999,970.0,,274033,611.0,9.1,849.4,1981-01-01,MN,,1.3363,construction_date,18.42299794661191
27,4033,1,2000-07-30,G,4,JRCP,6.0,,0.0,0.6,2.0,0.0,,,,,9.3,,2000,,,274033,921.0,8.0,798.0,1981-01-01,MN,,1.5825,construction_date,19.575633127994525
27,4033,1,2001-08-15,G,4,JRCP,,,,,,,,,,,9.3,,2001,,,274033,758.0,8.4,789.7,1981-01-01,MN,,1.5503,construction_date,20.618754277891856
27,4033,2,2004-09-28,G,4,JRCP,,,,,,,,,,,9.3,,2004,,,274033,758.0,7.8,824.3,,MN,,1.5274,first_visit_proxy,0.0
27,4033,2,2009-07-27,G,4,JRCP,6.0,,0.1,0.0,2.0,0.0,,,,,9.3,,2009,,,274033,969.0,7.0,755.6,,MN,,1.5423,first_visit_proxy,4.826830937713894
27,4033,2,2011-05-03,G,4,JRCP,6.0,,4.0,0.0,2.0,0.0,,,,,9.3,,2011,,,274033,915.0,7.5,769.5,,MN,,1.4707000000000001,first_visit_proxy,6.5927446954141
27,4033,2,2013-10-08,G,4,JRCP,,,,,,,,,,,9.3,,2013,,,274033,1062.0,6.5,832.3,,MN,,1.6412,first_visit_proxy,9.026694045174539
27,4033,2,2014-08-09,G,4,JRCP,,,,,,,,,,,9.3,,2014,,,274033,1311.0,5.9,892.7,,MN,,1.6855,first_visit_proxy,9.86173853524983
27,4034,2,1990-06-21,G,4,JRCP,,,,,,,,,,,10.0,,1990,,,274034,781.0,6.9,827.4,,MN,,1.6765,first_visit_proxy,0.0
27,4034,2,1991-08-05,G,4,JRCP,,,,,,,,,,,10.0,,1991,,,274034,1010.0,6.8,1022.3,,MN,,1.7753,first_visit_proxy,1.1225188227241616
27,4034,2,1992-08-06,G,4,JRCP,,,,,,,,,,,10.0,,1992,,,274034,601.0,7.8,797.8,,MN,,1.7637999999999998,first_visit_proxy,2.127310061601643
27,4034,2,1993-11-21,G,4,JRCP,,,,,,,,,,,10.0,,1993,,,274034,906.0,7.3,885.8,,MN,,1.7561,first_visit_proxy,3.4195756331279945
27,4034,3,1997-08-02,G,4,JRCP,,,,,,,,,,,10.0,,1997,,,274034,850.0,8.0,851.2,,MN,,1.8257,first_visit_proxy,0.0
27,4034,3,1998-10-04,G,4,JRCP,,,,,,,,,,,10.0,,1998,,,274034,572.0,10.5,783.6,,MN,,1.8773,first_visit_proxy,1.1718001368925393
27,4034,4,1999-06-06,G,4,JRCP,,,,,,,,,,,10.0,,1999,,,274034,628.0,9.8,906.2,,MN,,1.7528,first_visit_proxy,0.0
27,4034,4,2000-07-29,G,4,JRCP,,,,,,,,,,,10.0,,2000,,,274034,942.0,8.7,904.1,,MN,,1.9156,first_visit_proxy,1.1471594798083504
27,4034,5,2001-08-15,G,4,JRCP,,,,,,,,,,,10.0,,2001,,,274034,706.0,9.1,897.5,,MN,,1.8935000000000002,first_visit_proxy,0.0
27,4034,5,2004-09-29,G,4,JRCP,,,,,,,,,,,10.0,,2004,,,274034,716.0,8.4,853.2,,MN,,1.7934999999999999,first_visit_proxy,3.1238877481177276
27,4034,6,2009-07-29,G,4,JRCP,0.0,,0.0,0.4,0.0,20.7,,,,,10.0,,2009,,,274034,861.0,7.7,685.6,,MN,,1.2724,first_visit_proxy,0.0
27,4034,6,2011-05-03,G,4,JRCP,0.0,,0.0,1.0,0.0,20.8,,,,,10.0,,2011,,,274034,858.0,7.7,865.9,,MN,,1.3603,first_visit_proxy,1.7604380561259412
27,4034,6,2013-10-08,G,4,JRCP,,,,,,,,,,,10.0,,2013,,,274034,1070.0,6.3,875.5,,MN,,1.2028,first_visit_proxy,4.1943874058863795
27,4034,6,2014-08-11,G,4,JRCP,,,,,,,,,,,10.0,,2014,,,274034,1334.0,5.6,886.8,,MN,,1.0940999999999999,first_visit_proxy,5.034907597535934
29,4036,1,1990-03-16,G,4,JRCP,,,,,,,,,,,9.6,,1990,,,294036,170.0,12.9,1111.9,1983-07-01,MO,,1.3209,construction_date,6.707734428473648
29,4036,1,1991-03-10,G,4,JRCP,,,,,,,,,,,9.6,,1991,,1062.0,294036,266.0,13.0,736.8,1983-07-01,MO,,1.2906,construction_date,7.690622861054073
29,4036,1,1992-02-12,G,4,JRCP,,,,,,,,,,,9.6,,1992,,,294036,86.0,12.1,1284.7,1983-07-01,MO,,1.3042,construction_date,8.618754277891854
29,4036,1,1993-03-06,G,4,JRCP,75.0,,0.9,0.0,9.0,0.0,,,,,9.6,,1993,930.0,638.0,294036,336.0,11.1,1354.3,1983-07-01,MO,,1.3508,construction_date,9.681040383299111
29,4036,1,1994-05-17,G,4,JRCP,,,,,,,,,,,9.6,,1994,,1007.0,294036,279.0,12.1,814.4,1983-07-01,MO,,1.3612,construction_date,10.877481177275838
29,4036,1,1997-02-27,G,4,JRCP,,,,,,,,,,,9.6,,1997,1310.0,842.0,294036,293.0,11.6,884.6,1983-07-01,MO,,1.5347,construction_date,13.661875427789186
29,4036,1,1998-04-17,G,4,JRCP,63.0,,,0.3,6.0,0.0,,,,,9.6,,1998,,,294036,188.0,13.5,1281.6,1983-07-01,MO,,1.6042999999999998,construction_date,14.795345653661876
29,4036,1,1999-02-10,G,4,JRCP,63.0,,,0.3,6.0,0.0,,,,,9.6,,1999,,,294036,151.0,13.2,1007.1,1983-07-01,MO,,1.6498000000000002,construction_date,15.613963039014374
29,4036,1,2000-01-14,G,4,JRCP,,,,,,,,,,,9.6,,2000,,323.0,294036,350.0,12.5,868.5,1983-07-01,MO,,1.6847,construction_date,16.539356605065024
29,4036,1,2001-04-24,G,4,JRCP,,,,,,,,,,,9.6,,2001,1480.0,298.0,294036,225.0,12.8,1314.2,1983-07-01,MO,,1.7845,construction_date,17.815195071868583
29,4036,1,2002-02-14,G,4,JRCP,75.0,,2.1,1.9,8.0,0.0,,,,,9.6,,2002,1530.0,586.0,294036,164.0,12.7,689.1,1983-07-01,MO,,1.9434,construction_date,18.625598904859686
29,4036,2,2003-09-05,G,4,JRCP,54.0,,0.0,0.0,28.0,9.8,,,,,9.6,,2003,1690.0,1972.0,294036,268.0,12.3,809.8,,MO,,1.1782,first_visit_proxy,0.0
27,4037,1,1990-06-21,G,4,JRCP,,,,,,,,,,,9.6,,1990,,,274037,577.0,8.7,837.5,1981-10-01,MN,,1.3739000000000001,construction_date,8.720054757015742
27,4037,1,1991-08-06,G,4,JRCP,,,,,,,,,,,9.6,,1991,,115.0,274037,850.0,7.8,946.5,1981-10-01,MN,,1.5323,construction_date,9.845311430527037
27,4037,1,1992-08-04,G,4,JRCP,,,,,,,,,,,9.6,,1992,540.0,146.0,274037,536.0,7.6,862.5,1981-10-01,MN,,1.4061,construction_date,10.841889117043122
27,4037,1,1993-11-23,G,4,JRCP,0.0,,0.6,0.2,0.0,0.0,,,,,9.6,,1993,600.0,190.0,274037,902.0,6.6,902.9,1981-10-01,MN,,1.5608,construction_date,12.145106091718
27,4037,1,1994-07-25,G,4,JRCP,0.0,,0.6,0.2,0.0,0.0,,,,,9.6,,1994,650.0,162.0,274037,978.0,7.7,888.8,1981-10-01,MN,,1.436,construction_date,12.813141683778234
27,4037,2,1997-08-02,G,4,JRCP,,,,,,,,,,,9.6,,1997,790.0,177.0,274037,838.0,7.3,856.1,,MN,,1.4082,first_visit_proxy,0.0
27,4037,2,1998-10-04,G,4,JRCP,0.0,,0.2,0.0,0.0,0.0,,,,,9.6,,1998,870.0,197.0,274037,540.0,9.6,924.6,,MN,,1.654,first_visit_proxy,1.1718001368925393
27,4037,2,1999-06-05,G,4,JRCP,0.0,,0.2,0.0,0.0,0.0,,,,,9.6,,1999,910.0,,274037,608.0,9.1,858.4,,MN,,1.3495000000000001,first_visit_proxy,1.839835728952772
27,4037,2,2000-07-30,G,4,JRCP,,,,,,,,,,,9.6,,2000,,,274037,924.0,8.0,783.5,,MN,,1.6227999999999998,first_visit_proxy,2.9924709103353866
27,4037,2,2001-08-15,G,4,JRCP,,,,,,,,,,,9.6,,2001,,,274037,761.0,8.4,769.0,,MN,,1.5452,first_visit_proxy,4.035592060232717
27,4037,2,2004-09-28,G,4,JRCP,,,,,,,,,,,9.6,,2004,,,274037,760.0,7.8,835.5,,MN,,1.5754,first_visit_proxy,7.156741957563312
27,4037,2,2009-07-27,G,4,JRCP,0.0,,0.6,0.9,0.0,0.0,,,,,9.6,,2009,,,274037,966.0,6.9,750.6,,MN,,1.8546,first_visit_proxy,11.983572895277208
