STATE_CODE,SHRP_ID,CONSTRUCTION_NO,VISIT_DATE,GPS_SPS,EXPERIMENT_NO,PAVEMENT_FAMILY,HPMS16_CRACKING_PERCENT_JPCC,MEPDG_CRACKING_PERCENT_JPCC,AVG_WHEELPATH_FAULT,TRANS_SPALLING_L,TRANS_CRACK_NO,PATCH_RIGID_A,HPMS16_CRACKING_PERCENT_CRCP,MEPDG_PUNCHOUTS_CRCP,PUNCHOUTS_NO,LONG_SPALLING_L,BOUND_THICKNESS_CM,PLASTICITY_INDEX,YEAR,AADTT_LTPPLN,KESAL_YEAR,VWS_ID,FREEZE_INDEX_YR,MEAN_ANN_TEMP_AVG,TOTAL_ANN_PRECIP,CONSTRUCTION_DATE,LOAD_TRANSFER_EFFICIENCY,STATE_ABBR,PERCENT_FINER_02,MEAN_IRI,PREV_IRI,YEARS_SINCE_PREV,AGE_SOURCE,AGE_YR
46,5020,2,2011-05-23,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,2.4,7.9,,2011,,,465020,482.0,8.6,579.8,,80.42708333333333,SD,,1.0593,1.0596999999999999,1.8562628336755647,first_visit_proxy,19.77549623545517
40,5021,1,1991-01-25,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,1991,,,405021,52.0,15.7,1031.6,1987-10-01,90.51875,OK,,0.9145999999999999,1.1202,1.1854893908281998,construction_date,3.3182751540041067
40,5021,1,1991-08-29,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,1991,,,405021,52.0,15.7,1031.6,1987-10-01,,OK,,0.9569000000000001,1.0031,0.5612594113620808,construction_date,3.909650924024641
40,5021,1,1993-09-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,1993,,,405021,67.0,14.3,1203.7,1987-10-01,91.47708333333334,OK,,0.9248,1.0694000000000001,0.46269678302532513,construction_date,5.960301163586585
40,5021,1,1995-04-04,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,1995,560.0,,405021,57.0,15.0,1090.3,1987-10-01,,OK,,0.9214,0.9248,1.5468856947296372,construction_date,7.507186858316222
40,5021,1,2003-01-15,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,2003,,167.0,405021,68.0,15.1,1096.2,1987-10-01,91.07291666666669,OK,,0.9208000000000001,0.8949,2.0123203285420943,construction_date,15.290896646132786
40,5021,1,2010-03-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,2010,760.0,322.0,405021,145.0,15.3,1017.6,1987-10-01,,OK,,0.9565,0.9295,5.040383299110198,construction_date,22.46132785763176
40,5021,1,2013-04-24,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,2013,670.0,699.0,405021,84.0,14.6,1021.9,1987-10-01,90.53958333333334,OK,,0.9411,0.9565,3.1019849418206706,construction_date,25.56331279945243
40,5021,1,2016-04-29,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,9.4,,2016,510.0,203.0,405021,59.0,16.8,823.8,1987-10-01,90.29166666666669,OK,,0.9676000000000001,0.9763999999999999,1.7631759069130732,construction_date,28.577686516084874
40,5021,1,2020-11-17,G,5,CRCP,,,,,,0.0,,0.0,0.0,0.0,9.4,,2020,,,405021,10.0,15.9,1349.0,1987-10-01,,OK,,0.9831999999999999,0.9676000000000001,4.553045859000685,construction_date,33.13073237508556
41,5021,2,1999-04-29,G,5,CRCP,,,,,,0.4,1.0,0.0,2.0,10.4,10.8,,1999,3340.0,3655.0,415021,0.0,11.5,1231.2,,89.13541666666667,OR,,1.0647,,,first_visit_proxy,0.0
41,5021,3,2001-05-16,G,5,CRCP,,,,,,0.4,1.0,0.0,2.0,13.9,10.8,,2001,3160.0,4732.0,415021,0.0,11.6,965.8,,,OR,,1.2568,,,first_visit_proxy,0.0
41,5021,5,2009-06-11,G,5,CRCP,,,,,,22.4,4.0,0.0,0.0,7.7,10.8,,2009,,,415021,33.0,10.9,963.7,,,OR,,1.3285,1.3088000000000002,4.145106091718001,first_visit_proxy,4.145106091718001
41,5021,5,2011-04-18,G,5,CRCP,,,,,,22.4,4.0,0.0,0.0,7.7,10.8,,2011,,,415021,4.0,10.7,1101.5,,90.58854166666669,OR,,1.3123,1.3285,1.8507871321013005,first_visit_proxy,5.9958932238193015
41,5021,5,2012-04-12,G,5,CRCP,,,,,,22.4,4.0,0.0,0.0,7.7,10.8,,2012,,,415021,0.0,11.1,1628.7,,90.58854166666669,OR,,1.3149000000000002,1.3123,0.9856262833675564,first_visit_proxy,6.981519507186858
41,5021,5,2014-06-17,G,5,CRCP,,,,,,22.4,4.0,0.0,0.0,6.3,10.8,,2014,,,415021,6.0,12.2,1379.1,,89.41145833333333,OR,,1.3135,1.3173,1.3360711841204653,first_visit_proxy,9.160848733744011
41,5021,5,2015-02-17,G,5,CRCP,,,,,,22.4,4.0,0.0,0.0,6.3,10.8,,2015,,,415021,2.0,12.5,1030.4,,89.41145833333333,OR,,1.3132,1.3135,0.6707734428473648,first_visit_proxy,9.831622176591376
18,5022,1,1991-03-26,G,5,CRCP,,,,,,0.0,1.0,0.0,3.0,0.0,9.8,,1991,,,185022,260.0,12.1,975.2,1972-01-01,90.44166666666666,IN,,2.0986,0.937,0.13415468856947296,construction_date,19.23066392881588
18,5022,1,1991-09-10,G,5,CRCP,,,,,,0.0,1.0,0.0,3.0,0.0,9.8,,1991,,,185022,260.0,12.1,975.2,1972-01-01,90.44166666666666,IN,,2.1736,2.0986,0.459958932238193,construction_date,19.690622861054074
41,5022,1,1996-06-13,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,11.0,1996,2770.0,2291.0,415022,12.0,11.9,1983.6,1984-10-01,94.17543859649123,OR,31.6,1.0851,1.0090999999999999,3.2032854209445585,construction_date,11.698836413415469
41,5022,1,1997-03-24,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,11.0,1997,2940.0,1903.0,415022,2.0,11.9,1144.7,1984-10-01,94.17543859649123,OR,31.6,1.0817,1.0851,0.7775496235455168,construction_date,12.476386036960985
41,5022,1,1998-05-07,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,11.0,1998,3060.0,1720.0,415022,28.0,12.1,1513.3,1984-10-01,91.109649122807,OR,31.6,1.0938,1.0817,1.1197809719370295,construction_date,13.596167008898014
41,5022,1,1999-04-29,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,11.0,1999,3270.0,1735.0,415022,0.0,11.4,1194.0,1984-10-01,91.109649122807,OR,31.6,1.081,1.0938,0.9774127310061602,construction_date,14.573579739904176
41,5022,1,2001-05-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,12.8,11.0,2001,3130.0,1736.0,415022,0.0,11.6,939.8,1984-10-01,,OR,31.6,1.0895,1.081,2.0479123887748116,construction_date,16.621492128678987
41,5022,1,2005-04-18,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,12.8,11.0,2005,3390.0,2238.0,415022,7.0,11.7,1129.6,1984-10-01,93.67613636363636,OR,31.6,1.1713,1.1949999999999998,1.9657768651608487,construction_date,20.54483230663929
41,5022,1,2011-04-18,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,153.0,12.8,11.0,2011,,,415022,4.0,10.7,1090.9,1984-10-01,91.27083333333331,OR,31.6,1.2134,1.1713,5.9986310746064335,construction_date,26.543463381245722
41,5022,1,2012-04-12,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,153.0,12.8,11.0,2012,,,415022,0.0,11.2,1653.4,1984-10-01,91.27083333333331,OR,31.6,1.2494,1.2134,0.9856262833675564,construction_date,27.529089664613277
41,5022,1,2014-06-17,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,155.3,12.8,11.0,2014,,,415022,6.0,12.4,1360.5,1984-10-01,91.1375,OR,31.6,1.2873,1.2533999999999998,1.3360711841204653,construction_date,29.70841889117043
41,5022,1,2015-02-17,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,155.3,12.8,11.0,2015,,,415022,2.0,12.7,968.0,1984-10-01,91.1375,OR,31.6,1.25,1.2873,0.6707734428473648,construction_date,30.379192334017795
13,5023,1,1990-06-19,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.4,,1990,,,135023,0.0,21.6,836.5,1974-06-01,90.84803921568628,GA,,1.4205999999999999,,,construction_date,16.04928131416838
13,5023,1,1994-05-17,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.4,,1994,3260.0,,135023,0.0,20.7,1469.8,1974-06-01,90.1875,GA,,1.2701,1.4041000000000001,1.9657768651608487,construction_date,19.958932238193018
13,5023,1,1997-04-24,G,5,CRCP,,,,,,0.0,1.0,0.0,2.0,0.0,8.4,,1997,,,135023,0.0,20.4,1423.6,1974-06-01,88.14583333333333,GA,,1.3257999999999999,1.4175,0.9281314168377823,construction_date,22.89664613278576
13,5023,1,1998-05-08,G,5,CRCP,,,,,,0.0,1.0,0.0,2.0,0.0,8.4,,1998,,,135023,0.0,21.5,1311.1,1974-06-01,88.14583333333333,GA,,1.4306,1.3257999999999999,1.0376454483230664,construction_date,23.93429158110883
48,5024,1,1991-04-25,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,10.9,25.0,1991,,,485024,2.0,18.8,1373.1,1981-07-01,88.66041666666666,TX,,2.5763,2.4628,1.056810403832991,construction_date,9.815195071868583
48,5024,1,1993-06-09,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,10.9,25.0,1993,,,485024,0.0,19.7,1419.7,1981-07-01,91.70833333333331,TX,,2.5484999999999998,2.5763,2.1245722108145104,construction_date,11.939767282683095
48,5024,1,1995-01-31,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,10.9,25.0,1995,,,485024,0.0,20.4,959.6,1981-07-01,,TX,,2.334,2.5484999999999998,1.6454483230663928,construction_date,13.585215605749486
48,5024,1,1998-03-30,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,10.9,25.0,1998,,,485024,2.0,21.2,1474.3,1981-07-01,91.84791666666666,TX,,2.7785,2.334,3.159479808350445,construction_date,16.744695414099933
48,5024,1,2001-10-22,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.3,10.9,25.0,2001,,,485024,0.0,19.3,1235.2,1981-07-01,,TX,,2.3707000000000003,2.4920999999999998,1.2566735112936345,construction_date,20.309377138945926
48,5024,1,2002-06-19,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.3,10.9,25.0,2002,470.0,,485024,6.0,18.9,1274.5,1981-07-01,88.1125,TX,,2.5429,2.3707000000000003,0.6570841889117043,construction_date,20.966461327857633
48,5024,1,2004-08-25,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,2.0,10.9,25.0,2004,,,485024,0.0,20.8,1648.7,1981-07-01,,TX,,2.496,2.5429,2.184804928131417,construction_date,23.15126625598905
48,5024,2,2014-05-20,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,1.3,10.9,,2014,,,485024,3.0,20.5,1058.3,,,TX,,2.588,2.6550000000000002,4.309377138945927,first_visit_proxy,4.309377138945927
48,5024,2,2021-04-05,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,10.9,,2021,,,485024,19.0,21.5,1422.8,,,TX,,2.7643,2.4802,5.114305270362765,first_visit_proxy,11.186858316221766
28,5025,1,1991-05-10,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,10.0,1991,,,285025,2.0,18.4,1958.4,1978-07-01,,MS,,1.1319,1.2421,0.4490075290896646,construction_date,12.856947296372347
28,5025,1,1994-01-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.2,10.0,1994,290.0,176.0,285025,4.0,18.0,1841.7,1978-07-01,88.82708333333333,MS,,1.061,2.1589,0.12594113620807665,construction_date,15.550992470910336
16,5025,1,1994-09-12,G,5,CRCP,,,,,,0.0,4.0,0.0,0.0,153.0,8.3,,1994,,436.0,165025,316.0,8.8,341.5,1972-09-01,100.7061403508772,ID,,2.3675,1.3046,0.06570841889117043,construction_date,22.028747433264886
16,5025,1,1995-07-19,G,5,CRCP,,,,,,0.0,4.0,0.0,0.0,153.0,8.3,,1995,,,165025,197.0,8.4,445.4,1972-09-01,100.7061403508772,ID,,2.4511000000000003,2.3675,0.8487337440109514,construction_date,22.87748117727584
46,5025,1,1999-05-11,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,36.0,1999,,,465025,224.0,10.5,528.7,1974-11-01,93.8311403508772,SD,,1.3239,1.2358999999999998,0.7802874743326489,construction_date,24.522929500342233
46,5025,1,2000-05-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,36.0,2000,,,465025,574.0,9.6,419.9,1974-11-01,93.8311403508772,SD,,1.2966000000000002,1.3239,1.0102669404517455,construction_date,25.533196440793976
46,5025,1,2001-10-02,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,36.0,2001,,,465025,477.0,10.0,459.5,1974-11-01,,SD,,1.3555,1.2297,0.5284052019164955,construction_date,26.91854893908282
28,5025,1,2003-02-04,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,13.3,8.2,10.0,2003,,,285025,9.0,17.6,1292.6,1978-07-01,88.80208333333333,MS,,1.1881,1.3555,1.3415468856947297,construction_date,24.5968514715948
46,5025,1,2004-04-27,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,36.0,2004,,,465025,388.0,10.1,333.1,1974-11-01,92.66041666666666,SD,,1.307,1.1881,1.2265571526351813,construction_date,29.48665297741273
46,5025,1,2009-07-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.6,8.1,36.0,2009,,,465025,623.0,8.5,449.5,1974-11-01,,SD,,1.343,1.1743999999999999,4.240930869267625,construction_date,34.69404517453799
46,5025,1,2011-05-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,5.2,8.1,36.0,2011,,,465025,665.0,9.0,580.3,1974-11-01,93.84583333333332,SD,,1.3612,1.3316,0.188911704312115,construction_date,36.55578370978782
28,5025,1,2020-11-11,G,5,CRCP,,,,,,0.0,,0.0,0.0,23.1,8.2,10.0,2020,,,285025,0.0,19.2,1188.9,1978-07-01,,MS,,1.3366,1.2828,4.306639288158795,construction_date,42.365503080082135
48,5026,1,1991-04-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,1991,,,485026,0.0,21.1,1846.1,1985-11-01,,TX,,1.6789999999999998,1.703,1.0349075975359343,construction_date,5.47296372347707
48,5026,1,1993-06-08,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,1993,,,485026,0.0,20.7,1368.4,1985-11-01,,TX,,1.6733999999999998,1.6789999999999998,2.127310061601643,construction_date,7.600273785078714
48,5026,1,1995-02-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,1995,,,485026,0.0,21.4,1478.7,1985-11-01,92.34583333333332,TX,,1.6843,1.6733999999999998,1.6509240246406571,construction_date,9.25119780971937
48,5026,1,1998-03-27,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,1998,,55.0,485026,0.0,22.1,1402.5,1985-11-01,,TX,,1.7192999999999998,1.6843,3.1485284052019167,construction_date,12.399726214921287
48,5026,1,2001-10-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,2001,,,485026,0.0,21.1,1485.4,1985-11-01,,TX,,1.7564,1.7408000000000001,1.2594113620807665,construction_date,15.97535934291581
48,5026,1,2002-06-11,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,2002,190.0,,485026,0.0,21.1,1918.0,1985-11-01,,TX,,1.7242000000000002,1.7564,0.6324435318275154,construction_date,16.607802874743328
48,5026,1,2004-08-26,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,25.0,2004,,,485026,0.0,21.4,1409.3,1985-11-01,,TX,,1.7507000000000001,1.7242000000000002,2.209445585215606,construction_date,18.817248459958932
48,5026,1,2011-12-09,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.2,11.5,25.0,2011,,,485026,0.0,22.1,604.1,1985-11-01,94.55416666666666,TX,,1.7376,1.7507000000000001,7.285420944558521,construction_date,26.102669404517453
45,5034,1,1992-04-29,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1992,,,455034,0.0,17.3,1332.5,1975-05-01,87.91875,SC,,1.4182000000000001,1.5062,1.7494866529774127,construction_date,16.996577686516083
45,5034,1,1994-04-10,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1994,,,455034,14.0,17.6,1523.9,1975-05-01,89.02777777777777,SC,,1.4344,1.4182000000000001,1.946611909650924,construction_date,18.94318959616701
45,5034,1,1999-05-27,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,4.3,8.3,,1999,,,455034,5.0,17.8,1104.7,1975-05-01,86.84791666666666,SC,,1.5437999999999998,1.4727999999999999,3.159479808350445,construction_date,24.071184120465436
45,5034,1,2001-08-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,7.0,8.3,,2001,,,455034,4.0,17.7,803.6,1975-05-01,,SC,,1.5077,1.5437999999999998,2.2286105407255303,construction_date,26.299794661190965
45,5034,2,2003-06-24,G,5,CRCP,,,,,,0.0,1.0,11.0,2.0,8.2,8.3,,2003,,,455034,11.0,17.1,1192.6,,90.0625,SC,,1.5004,,,first_visit_proxy,0.0
48,5035,1,1991-03-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,,1991,,,485035,2.0,18.9,1349.0,1979-09-01,78.02314814814815,TX,,1.8373000000000002,1.2746,0.621492128678987,construction_date,11.53182751540041
45,5035,1,1992-04-28,G,5,CRCP,,,,,,0.0,3.0,0.0,21.0,0.0,7.7,,1992,,,455035,0.0,17.5,1323.6,1975-10-01,89.82916666666667,SC,,1.2671999999999999,1.8373000000000002,1.1252566735112937,construction_date,16.57494866529774
48,5035,1,1993-04-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,,1993,,,485035,2.0,18.2,939.5,1979-09-01,77.22222222222223,TX,,1.716,1.2671999999999999,0.9856262833675564,construction_date,13.64271047227926
45,5035,1,1994-04-10,G,5,CRCP,,,,,,0.0,5.0,0.0,28.0,0.0,7.7,,1994,,1443.0,455035,14.0,17.9,1516.4,1975-10-01,90.50833333333334,SC,,1.2314,1.716,0.9637234770704997,construction_date,18.524298425735797
48,5035,1,1994-12-07,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.1,,1994,,,485035,6.0,18.9,1199.6,1979-09-01,,TX,,1.8587,1.2314,0.6598220396988365,construction_date,15.266255989048597
48,5035,1,2001-04-05,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.7,8.1,,2001,,,485035,4.0,19.0,1033.2,1979-09-01,,TX,,1.7526,1.8587,6.327173169062286,construction_date,21.593429158110883
48,5035,1,2003-03-23,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.3,8.1,,2003,,,485035,9.0,18.9,658.5,1979-09-01,79.14375,TX,,1.7788999999999997,1.7526,1.9630390143737166,construction_date,23.5564681724846
48,5035,1,2013-10-01,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.3,8.1,,2013,,,485035,10.0,19.0,844.2,1979-09-01,,TX,,1.8355000000000001,1.8555,3.4168377823408624,construction_date,34.08350444900753
48,5035,1,2014-08-26,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.3,8.1,,2014,1930.0,,485035,25.0,18.7,594.0,1979-09-01,,TX,,1.8677,1.8355000000000001,0.9007529089664613,construction_date,34.98425735797399
48,5035,1,2020-12-07,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,3.2,8.1,,2020,2000.0,,485035,0.0,19.9,1225.8,1979-09-01,,TX,,1.8594000000000002,1.8212,3.6550308008213555,construction_date,41.267624914442166
45,5035,3,1999-05-27,G,5,CRCP,,,,,,11.6,10.0,0.0,39.0,7.2,7.7,,1999,,,455035,4.0,18.0,1110.5,,85.81041666666667,SC,,1.3058999999999998,,,first_visit_proxy,0.0
45,5035,3,2001-08-18,G,5,CRCP,,,,,,11.3,14.0,137.0,58.0,10.0,7.7,,2001,,,455035,3.0,17.9,805.0,,,SC,,1.2722,1.3058999999999998,2.2286105407255303,first_visit_proxy,2.2286105407255303
45,5035,3,2003-06-24,G,5,CRCP,,,,,,11.3,17.0,169.0,75.0,10.3,7.7,,2003,,,455035,9.0,17.3,1118.0,,87.9375,SC,,1.3163,1.2722,1.8480492813141685,first_visit_proxy,4.076659822039699
37,5037,1,1999-03-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.8,,1999,2440.0,1126.0,375037,63.0,13.2,931.6,1972-10-01,,NC,,1.1423999999999999,1.1125,1.5249828884325805,construction_date,26.491444216290212
37,5037,2,2001-12-12,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.8,,2001,,1631.0,375037,58.0,12.9,885.9,,90.62280701754386,NC,,1.1895,,,first_visit_proxy,0.0
37,5037,2,2002-10-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.8,,2002,2350.0,752.0,375037,59.0,13.2,1074.8,,90.62280701754386,NC,,1.1812,1.1895,0.8432580424366872,first_visit_proxy,0.8432580424366872
55,5040,1,1994-07-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.0,8.4,20.0,1994,,,555040,707.0,7.8,721.8,1980-11-01,93.73541666666668,WI,,2.3853,2.0803000000000003,0.7227926078028748,construction_date,13.697467488021903
55,5040,1,1995-09-30,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,1.0,8.4,20.0,1995,,,555040,668.0,7.8,654.4,1980-11-01,93.73541666666668,WI,,2.4579999999999997,2.0322,1.1225188227241616,construction_date,14.910335386721425
46,5040,1,2001-10-01,G,5,CRCP,,,,,,0.0,1.0,0.0,14.0,0.0,8.0,16.0,2001,,,465040,819.0,8.3,752.7,1963-07-01,93.25,SD,,2.0393999999999997,1.9791999999999998,1.379876796714579,construction_date,38.25325119780972
19,5042,2,1993-10-18,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,1993,,,195042,865.0,6.8,1293.2,,89.92083333333333,IA,,1.6865999999999999,1.6642,1.434633812457221,first_visit_proxy,3.3319644079397674
19,5042,2,1994-09-16,G,5,CRCP,,,,,,0.0,1.0,0.0,0.0,0.0,8.0,,1994,,,195042,941.0,7.7,891.4,,89.92083333333333,IA,,1.7181000000000002,1.6865999999999999,0.9117043121149897,first_visit_proxy,4.243668720054757
19,5042,2,1998-10-09,G,5,CRCP,,,,,,0.0,1.0,11.0,1.0,4.2,8.0,,1998,,534.0,195042,516.0,9.7,1018.2,,91.03958333333334,IA,,1.7506,1.7274999999999998,1.1745379876796715,first_visit_proxy,8.306639288158795
19,5042,2,1999-06-17,G,5,CRCP,,,,,,0.0,1.0,11.0,1.0,4.2,8.0,,1999,1600.0,768.0,195042,577.0,9.0,881.4,,91.03958333333334,IA,,1.7142,1.7506,0.6872005475701575,first_visit_proxy,8.993839835728952
19,5042,2,2000-05-19,G,5,CRCP,,,,,,0.0,1.0,11.0,1.0,4.2,8.0,,2000,1660.0,936.0,195042,845.0,8.4,815.6,,91.03958333333334,IA,,1.7368999999999999,1.7142,0.9226557152635181,first_visit_proxy,9.91649555099247
19,5042,2,2001-08-10,G,5,CRCP,,,,,,0.0,1.0,11.0,1.0,0.0,8.0,,2001,1650.0,731.0,195042,728.0,8.5,930.5,,,IA,,1.7608,1.7368999999999999,1.2265571526351813,first_visit_proxy,11.143052703627653
19,5042,3,2004-05-24,G,5,CRCP,,,,,,0.0,1.0,21.0,2.0,18.2,8.0,,2004,1730.0,949.0,195042,681.0,8.3,894.0,,90.8580375782881,IA,,1.7197,,,first_visit_proxy,0.0
18,5043,1,1999-01-14,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.6,,1999,150.0,37.0,185043,105.0,14.1,989.7,1969-01-01,91.21041666666666,IN,,2.2986999999999997,2.3754999999999997,1.6563997262149213,construction_date,30.034223134839152
18,5043,1,1999-09-10,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.6,,1999,150.0,37.0,185043,105.0,14.1,989.7,1969-01-01,91.21041666666666,IN,,2.4537,2.2986999999999997,0.6543463381245722,construction_date,30.688569472963724
19,5046,3,1993-10-18,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1993,,,195046,875.0,6.7,1279.5,,90.52713178294572,IA,,1.5493000000000001,,,first_visit_proxy,0.0
19,5046,3,1994-09-16,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,,1994,,,195046,945.0,7.7,900.7,,90.52713178294572,IA,,1.5433,1.5493000000000001,0.9117043121149897,first_visit_proxy,0.9117043121149897
19,5046,4,1998-10-09,G,5,CRCP,,,,,,5.5,1.0,0.0,0.0,0.5,8.3,,1998,,536.0,195046,516.0,9.7,1001.8,,91.49583333333334,IA,,1.6919,1.6507999999999998,1.1745379876796715,first_visit_proxy,1.1745379876796715
19,5046,4,1999-06-17,G,5,CRCP,,,,,,5.5,1.0,0.0,0.0,0.5,8.3,,1999,1600.0,770.0,195046,579.0,8.9,875.4,,91.49583333333334,IA,,1.6579000000000002,1.6919,0.6872005475701575,first_visit_proxy,1.8617385352498288
19,5046,4,2000-05-19,G,5,CRCP,,,,,,5.5,1.0,0.0,0.0,0.5,8.3,,2000,1660.0,1881.0,195046,847.0,8.4,826.1,,91.49583333333334,IA,,1.6957999999999998,1.6579000000000002,0.9226557152635181,first_visit_proxy,2.784394250513347
19,5046,5,2001-08-10,G,5,CRCP,,,,,,5.4,1.0,0.0,0.0,0.0,8.3,,2001,1650.0,734.0,195046,731.0,8.5,927.3,,,IA,,1.6743999999999999,,,first_visit_proxy,0.0
19,5046,6,2004-05-24,G,5,CRCP,,,,,,8.9,2.0,11.0,1.0,19.1,8.3,,2004,1730.0,953.0,195046,684.0,8.3,870.1,,91.98333333333332,IA,,1.6622,,,first_visit_proxy,0.0
29,5047,1,1999-02-17,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,11.0,1999,,,295047,139.0,13.9,884.2,1971-10-01,,MO,,1.6221,1.5991,1.9219712525667352,construction_date,27.381245722108144
29,5047,1,2000-01-20,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,8.3,11.0,2000,,,295047,284.0,13.0,1038.1,1971-10-01,,MO,,1.6554000000000002,1.6221,0.9226557152635181,construction_date,28.303901437371664
29,5047,1,2002-05-21,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,15.9,8.3,11.0,2002,,,295047,125.0,13.4,1131.3,1971-10-01,92.94583333333334,MO,,1.6878,1.6487000000000003,1.0924024640657084,construction_date,30.636550308008214
31,5052,1,1992-05-08,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.6,,1992,,277.0,315052,194.0,10.8,876.3,1969-12-01,94.21666666666668,NE,,1.1028,1.0801,0.7255304585900069,construction_date,22.43394934976044
31,5052,1,1993-11-28,G,5,CRCP,,,,,,0.0,0.0,0.0,0.0,0.0,7.6,,1993,830.0,,315052,566.0,9.2,1063.6,1969-12-01,94.21666666666668,NE,,1.0922999999999998,1.1028,1.5578370978781657,construction_date,23.991786447638603
